Date,aapl-open,aapl-close,amzn-open,amzn-close,googl-open,googl-close,hcity-open,hcity-close,isrg-open,isrg-close,msft-open,msft-close,nflx-open,nflx-close,nvda-open,nvda-close
24-Aug-17,160.43,159.27,957.42,952.45,943.71,936.89,22.08,22.05,986.96,990.58,72.74,72.69,169.86,168.13,167.1,165.19
23-Aug-17,159.07,159.98,959.38,958.0,937.0,942.58,22.09,22.07,993.82,986.67,72.96,72.72,168.35,169.06,161.2,165.8
22-Aug-17,158.23,159.78,955.52,966.9,926.96,940.4,22.13,22.09,982.9,996.6,72.35,73.16,167.76,169.34,160.49,162.55
21-Aug-17,157.5,157.21,957.57,953.29,925.77,920.87,22.12,22.09,982.05,982.7,72.47,72.15,166.91,166.76,162.49,159.15
18-Aug-17,157.86,157.5,961.4,958.47,926.98,926.18,22.04,22.11,973.53,984.31,72.27,72.49,165.95,166.54,163.67,161.5
17-Aug-17,160.52,157.86,977.84,960.57,942.95,927.66,22.1,22.04,987.75,973.1,73.58,72.4,169.23,166.09,164.81,161.47
16-Aug-17,161.94,160.95,981.65,978.18,941.25,944.27,21.91,22.09,986.07,988.9,73.34,73.65,167.5,169.98,167.59,165.15
15-Aug-17,160.66,161.6,988.9,982.74,941.03,938.08,21.91,21.88,967.22,985.37,73.59,73.22,171.53,168.5,168.61,166.98
14-Aug-17,159.32,159.85,978.41,983.3,939.07,938.93,21.95,21.9,951.0,964.56,73.06,73.59,169.8,171.0,159.67,168.4
11-Aug-17,156.6,157.48,960.0,967.99,923.71,930.09,22.0,21.94,930.28,942.25,71.61,72.5,169.86,171.4,157.14,155.96
10-Aug-17,159.9,155.32,976.295,956.92,935.0,923.59,22.0,21.99,939.48,929.38,71.9,71.41,174.03,169.14,172.16,164.74
9-Aug-17,159.26,161.06,982.6,982.01,938.45,940.08,22.05,21.98,934.39,943.45,72.25,72.47,171.43,175.78,168.43,172.11
8-Aug-17,158.6,160.08,994.35,989.84,944.29,944.19,22.2,22.05,933.15,934.38,72.09,72.79,181.37,178.36,173.89,170.3
7-Aug-17,157.06,158.81,990.65,992.27,947.52,945.75,21.94,21.89,929.71,936.63,72.8,72.4,181.0,181.33,168.39,172.35
4-Aug-17,156.07,156.39,989.68,987.58,943.95,945.79,21.86,22.04,938.22,931.07,72.4,72.68,179.6,180.27,167.4,167.21
3-Aug-17,157.05,155.57,999.47,986.92,949.1,940.3,22.15,21.88,929.33,934.16,72.19,72.15,180.53,179.23,164.37,166.48
2-Aug-17,159.28,157.14,1001.77,995.89,948.37,947.64,22.29,22.14,939.4,932.97,72.55,72.26,182.22,180.74,165.75,164.39
1-Aug-17,149.1,150.05,990.65,992.27,947.81,946.56,22.5,22.29,938.97,940.97,73.1,72.58,182.49,182.03,162.125,164.49
31-Jul-17,149.9,148.73,1019.05,987.78,960.0,945.5,22.15,22.57,943.51,938.26,73.3,72.7,184.26,181.66,164.94,162.51
28-Jul-17,149.89,149.5,1012.14,1020.04,947.99,958.33,22.1,22.14,930.5,941.2,72.67,73.04,182.0,184.04,160.29,164.39
27-Jul-17,153.75,150.56,1069.55,1046.0,969.18,952.51,22.45,22.1,944.07,931.85,73.76,73.16,189.89,182.68,168.27,161.74
26-Jul-17,153.35,153.46,1043.2,1052.8,972.78,965.31,22.47,22.45,946.08,943.91,74.34,74.05,187.7,189.08,167.68,167.26
25-Jul-17,151.8,152.74,1038.05,1039.87,970.7,969.03,22.5,22.46,951.73,944.92,73.8,74.19,187.79,186.97,165.22,165.35
24-Jul-17,150.58,152.09,1028.34,1038.95,994.1,998.31,22.46,22.5,926.79,949.17,73.53,73.6,188.69,187.91,168.39,166.15
21-Jul-17,149.99,150.27,1021.28,1025.67,989.0,993.84,22.68,22.56,964.93,927.47,73.45,73.79,182.72,188.54,166.67,168.1
20-Jul-17,151.5,150.34,1031.59,1028.7,997.0,992.19,22.79,22.64,969.03,971.73,74.18,74.22,183.84,183.6,165.93,167.5
19-Jul-17,150.48,151.02,1025.0,1026.87,990.01,992.77,22.7,22.76,952.81,966.79,73.5,73.86,182.97,183.86,166.33,165.1
18-Jul-17,149.2,150.08,1006.0,1024.45,973.36,986.95,22.88,22.69,948.26,946.65,73.09,73.3,176.12,183.6,161.78,165.96
17-Jul-17,148.82,149.56,1004.69,1010.04,976.32,975.96,22.99,22.87,954.92,948.09,72.8,73.35,162.91,161.7,166.33,164.25
14-Jul-17,147.97,149.04,1002.4,1001.81,974.0,976.91,22.88,22.9,940.42,951.75,72.24,72.78,159.3,161.12,161.29,164.95
13-Jul-17,145.5,147.77,1004.62,1000.63,970.8,968.85,22.87,22.87,951.57,938.54,71.5,71.77,158.51,158.21,163.0,160.63
12-Jul-17,145.87,145.74,1000.65,1006.51,960.86,967.66,22.98,22.86,950.0,948.34,70.69,71.15,155.77,158.75,158.3,162.51
11-Jul-17,144.73,145.53,993.0,994.13,950.52,953.53,22.87,22.85,949.41,942.49,70.0,69.99,152.37,154.33,153.85,155.88
10-Jul-17,144.11,145.06,985.0,996.47,941.95,951.0,22.25,22.85,943.5,947.25,69.46,69.98,150.34,152.67,149.74,153.7
7-Jul-17,142.9,144.18,969.55,978.76,930.99,940.81,22.76,22.5,938.43,944.27,68.7,69.46,146.65,150.18,145.78,146.76
6-Jul-17,143.02,142.73,964.66,965.14,925.0,927.69,23.0,22.72,932.48,934.8,68.27,68.57,146.13,146.25,141.87,143.48
5-Jul-17,143.69,144.09,961.53,971.4,924.2,932.26,23.05,22.99,928.14,938.09,68.255,69.08,146.58,147.61,141.9,143.05
4-Jul-17,143.69,144.09,961.53,971.4,924.2,932.26,22.85,22.99,928.14,938.09,68.255,69.08,146.58,147.61,141.9,143.05
3-Jul-17,144.88,143.5,972.79,953.66,933.22,919.46,23.02,22.86,940.96,921.66,69.33,68.17,149.8,146.17,145.05,139.33
30-Jun-17,144.45,144.02,980.12,968.0,943.99,929.68,22.3,23.36,934.85,935.37,68.78,68.93,149.76,149.41,147.38,144.56
29-Jun-17,144.71,143.68,979.0,975.93,951.35,937.82,22.19,22.26,944.72,930.5,69.38,68.49,152.82,150.09,150.6,146.68
28-Jun-17,144.49,145.83,978.55,990.33,950.66,961.01,22.2,22.2,938.77,946.31,69.21,69.8,151.64,153.41,149.32,151.75
27-Jun-17,145.01,143.73,990.69,976.78,961.6,948.09,22.12,22.19,941.27,936.01,70.11,69.21,156.62,151.03,151.44,146.58
26-Jun-17,147.17,145.82,1008.5,993.98,990.0,972.09,22.03,22.12,952.36,940.44,71.4,70.53,158.78,157.5,155.16,152.15
23-Jun-17,145.13,146.28,1002.54,1003.74,975.5,986.09,21.92,21.94,950.89,948.94,70.09,71.21,155.01,158.02,158.68,153.83
22-Jun-17,145.77,145.63,1002.23,1001.3,976.87,976.62,21.8,21.92,954.8,954.16,70.54,70.26,155.13,154.89,159.8,158.37
21-Jun-17,145.52,145.87,998.7,1002.23,970.79,978.59,21.56,21.74,942.27,953.27,70.21,70.27,152.5,155.03,158.21,159.47
20-Jun-17,146.87,145.01,998.0,992.59,975.31,968.99,21.5,21.49,938.7,940.36,70.82,69.91,153.68,152.05,159.03,157.09
19-Jun-17,143.66,146.34,1017.0,995.17,969.65,975.22,21.41,21.46,918.96,937.15,70.5,70.87,154.29,153.4,153.41,157.32
16-Jun-17,143.78,142.27,996.0,987.71,957.91,958.62,21.45,21.34,900.96,914.84,69.73,70.0,151.45,152.38,152.76,151.62
15-Jun-17,143.32,144.29,958.7,964.17,948.02,960.18,21.3,21.34,900.74,898.94,69.27,69.9,149.44,151.76,146.96,152.37
14-Jun-17,147.5,145.16,988.59,976.47,975.5,967.93,21.09,21.37,917.67,905.83,70.91,70.27,154.34,152.2,151.52,151.72
13-Jun-17,147.16,146.59,977.99,980.79,972.04,970.5,21.21,21.09,905.21,908.23,70.02,70.65,154.38,152.72,154.4,151.4
12-Jun-17,145.74,145.42,967.0,964.91,958.72,961.81,21.16,21.16,911.0,903.29,69.25,69.78,155.3,151.44,145.88,149.97
9-Jun-17,155.19,148.98,1012.5,978.31,1005.49,970.12,21.11,21.16,934.79,916.34,72.035,70.32,166.27,158.03,164.74,149.6
8-Jun-17,155.25,154.99,1012.06,1010.27,1004.23,1004.28,20.94,21.1,935.0,929.85,72.51,71.95,166.12,165.88,153.46,159.94
7-Jun-17,155.02,155.37,1005.95,1010.07,999.09,1001.5,21.0,21.04,928.88,932.0,72.635,72.39,165.6,165.61,148.33,149.12
6-Jun-17,153.9,154.45,1012.0,1003.0,1003.31,996.68,21.11,21.0,918.14,924.36,72.3,72.52,164.95,165.17,147.82,147.34
5-Jun-17,154.34,153.93,1007.23,1011.34,997.89,1003.88,20.96,21.17,921.26,922.01,71.97,72.28,165.49,165.06,142.98,148.01
2-Jun-17,153.58,155.45,998.99,1006.73,988.59,996.12,21.04,20.96,923.23,924.69,70.44,71.76,163.42,165.18,144.24,143.64
1-Jun-17,153.17,153.18,998.59,995.95,990.96,988.29,20.69,21.04,915.09,919.08,70.24,70.1,163.52,162.99,144.99,144.36
31-May-17,153.97,152.76,1000.0,994.62,996.21,987.09,20.75,20.69,917.85,914.68,70.53,69.84,163.61,163.07,146.69,144.35
30-May-17,153.42,153.67,996.51,996.7,992.5,996.17,20.76,20.85,906.1,914.43,69.79,70.41,163.6,163.22,143.7,144.87
29-May-17,153.42,153.67,996.51,996.7,992.5,996.17,20.79,20.86,906.1,914.43,69.79,70.41,163.6,163.22,143.7,144.87
26-May-17,154.0,153.61,995.0,995.78,992.0,993.27,20.43,20.81,913.44,910.36,69.8,69.96,162.84,162.43,137.93,141.84
25-May-17,153.73,153.87,984.85,993.38,979.0,991.86,20.82,20.45,903.86,907.57,68.97,69.62,161.0,163.05,140.0,138.26
24-May-17,153.84,153.34,976.0,980.35,975.26,977.61,20.46,20.82,897.21,899.87,68.87,68.77,158.35,157.75,140.96,138.57
23-May-17,154.9,153.8,975.02,971.54,969.96,970.55,20.27,20.45,897.55,897.04,68.72,68.68,157.75,157.95,139.7,137.03
22-May-17,154.0,153.99,964.0,970.67,957.0,964.07,20.89,20.26,877.0,892.04,67.89,68.45,157.86,157.16,137.77,138.9
19-May-17,153.38,153.06,962.84,959.84,952.82,954.65,20.7,20.49,863.13,870.33,67.5,67.69,156.15,157.02,137.025,136.0
18-May-17,151.27,152.54,944.8,958.49,943.2,950.5,20.93,20.6,852.81,859.98,67.4,67.71,153.61,155.7,129.5,133.07
17-May-17,153.6,150.25,954.7,944.76,959.7,942.17,20.99,20.9,855.28,850.98,68.89,67.48,158.09,153.2,134.1,127.72
16-May-17,155.94,155.47,961.0,966.07,963.55,964.61,20.96,20.99,857.33,859.47,68.23,69.41,160.5,159.41,136.38,136.81
15-May-17,156.01,155.7,958.73,957.97,955.29,959.22,20.82,20.95,841.87,850.67,68.14,68.43,160.25,160.02,129.56,134.31
12-May-17,154.7,156.1,954.5,961.35,957.85,955.14,20.9,20.81,846.28,843.72,68.61,68.38,159.11,160.81,126.63,127.89
11-May-17,152.45,153.95,945.11,947.62,951.29,955.89,20.87,20.9,843.94,844.93,68.36,68.46,160.33,158.54,120.05,126.5
10-May-17,153.63,153.26,953.5,948.95,956.22,954.84,21.0,20.87,844.11,843.06,68.99,69.31,157.82,160.28,114.29,121.29
9-May-17,153.87,153.99,952.8,952.82,961.33,956.71,20.45,20.79,839.42,843.17,68.86,69.04,156.1,157.46,103.0,102.94
8-May-17,149.03,153.01,940.95,949.04,947.45,958.69,20.5,20.35,850.0,840.79,68.97,68.94,156.55,156.38,104.34,102.77
5-May-17,146.76,148.96,940.52,934.15,956.72,950.28,19.65,20.33,849.39,850.54,68.9,69.0,158.55,156.6,103.38,103.86
4-May-17,146.52,146.53,944.75,937.53,950.29,954.72,19.71,19.62,846.31,847.22,69.03,68.81,155.59,157.25,104.5,103.85
3-May-17,145.59,147.06,946.0,941.03,936.05,948.45,19.95,19.7,844.74,845.33,69.38,69.08,156.29,155.59,103.2,104.25
2-May-17,147.54,147.51,946.645,946.94,933.27,937.09,19.73,20.01,837.21,844.77,69.71,69.3,155.76,156.45,105.55,103.48
1-May-17,145.1,146.58,927.8,948.23,924.15,932.82,19.73,20.01,838.58,839.57,68.68,69.41,151.91,155.35,104.74,106.64
28-Apr-17,144.09,143.65,948.83,924.99,929.0,924.52,19.17,19.73,836.67,835.87,68.91,68.46,152.71,152.2,105.36,104.3
27-Apr-17,143.9225,143.79,914.39,918.38,890.0,891.44,19.13,19.17,834.63,836.56,68.15,68.27,150.6,153.08,104.32,105.64
26-Apr-17,144.47,143.68,910.3,909.29,891.39,889.14,18.8,19.03,825.93,834.02,68.08,67.83,151.53,150.17,105.29,104.02
25-Apr-17,143.91,144.53,907.04,907.62,882.26,888.84,18.81,19.19,822.2,827.24,67.9,67.92,147.46,152.16,103.54,104.74
24-Apr-17,143.5,143.64,908.68,907.41,868.44,878.93,18.91,19.39,817.0,822.18,67.48,67.53,143.61,143.83,102.96,102.95
21-Apr-17,142.44,142.27,902.67,898.53,860.62,858.95,18.85,18.84,811.67,813.43,65.67,66.4,141.39,142.87,100.84,101.68
20-Apr-17,141.22,142.44,899.7,902.06,859.74,860.08,18.55,18.84,806.5,814.45,65.46,65.5,140.3,141.18,100.27,101.26
19-Apr-17,141.88,140.68,907.84,899.2,857.39,856.51,18.5,18.61,800.0,807.7,65.65,65.04,143.37,139.76,100.0,99.68
18-Apr-17,141.41,141.2,900.99,903.78,852.54,853.99,18.59,18.5,768.0,759.34,65.33,65.39,147.34,143.36,98.65,99.29
17-Apr-17,141.48,141.83,887.5,901.99,841.38,855.13,18.5,18.49,768.92,768.28,65.04,65.48,144.43,147.25,96.01,99.23
14-Apr-17,141.48,141.83,887.5,901.99,841.38,855.13,18.5,18.49,768.92,768.28,65.04,65.48,144.43,147.25,96.01,99.23
13-Apr-17,141.91,141.05,891.45,884.67,841.04,840.18,18.5,18.49,765.43,764.79,65.29,64.95,144.25,142.92,96.33,95.49
12-Apr-17,141.6,141.8,903.09,896.23,838.46,841.46,18.86,18.49,761.87,764.26,65.42,65.23,144.85,143.83,98.12,97.31
11-Apr-17,142.94,141.63,907.04,902.36,841.7,839.88,18.85,19.0,766.1,764.83,65.6,65.48,144.28,144.35,96.55,98.12
10-Apr-17,143.6,143.17,899.63,907.04,841.54,841.7,18.46,18.89,765.01,767.04,65.61,65.53,143.04,143.85,100.36,97.77
7-Apr-17,143.73,143.34,899.65,894.88,845.0,842.1,19.11,19.03,764.03,767.12,65.85,65.68,143.79,143.11,101.02,100.33
6-Apr-17,144.29,143.66,913.8,898.28,849.5,845.1,19.03,19.11,762.14,762.77,65.6,65.73,144.0,143.74,100.24,100.76
5-Apr-17,144.22,144.02,910.82,909.28,854.71,848.91,19.43,19.03,760.88,762.8,66.3,65.56,146.19,143.62,100.015,100.03
4-Apr-17,143.25,144.77,891.5,906.83,848.0,852.57,19.43,19.33,765.99,762.34,65.39,65.73,146.84,145.5,103.4,100.78
3-Apr-17,143.71,143.7,888.0,891.51,848.75,856.75,19.32,19.43,765.64,764.71,65.81,65.55,146.7,146.92,108.95,108.38
31-Mar-17,143.72,143.66,877.0,886.54,846.83,847.8,19.23,19.32,765.37,766.47,65.65,65.86,148.0,147.81,109.01,108.93
30-Mar-17,144.19,143.93,874.95,876.34,851.98,849.48,19.39,19.33,765.9,766.26,65.42,65.71,146.81,148.06,107.63,109.4
29-Mar-17,143.68,144.12,859.05,874.32,842.75,849.87,19.2,19.38,763.02,765.68,65.12,65.47,145.5,146.47,107.99,107.34
28-Mar-17,140.91,143.8,851.75,856.0,839.69,840.63,19.22,19.19,767.32,764.47,64.96,65.29,144.1,145.17,108.3,107.69
27-Mar-17,139.39,140.88,838.07,846.82,828.09,838.51,19.15,19.2,755.43,767.32,64.63,65.1,140.83,144.06,105.58,108.25
24-Mar-17,141.5,140.64,851.68,845.61,842.0,835.14,18.9,19.08,749.77,758.0,65.36,64.98,142.36,142.02,108.97,107.47
23-Mar-17,141.26,140.92,848.2,847.38,841.39,839.65,18.62,18.88,747.4,746.18,64.94,64.87,142.14,141.84,107.75,107.09
22-Mar-17,139.845,141.42,840.43,848.06,849.48,849.8,18.73,18.61,747.63,748.31,64.12,65.03,142.54,142.65,105.46,108.07
21-Mar-17,142.11,139.84,858.84,843.2,870.06,850.14,18.8,18.73,753.5,745.95,65.19,64.21,146.75,142.42,108.75,105.91
20-Mar-17,140.4,141.46,851.51,856.97,869.48,867.91,18.8,18.73,747.57,750.03,64.91,64.93,145.45,145.83,106.78,109.45
17-Mar-17,141.0,139.99,853.49,852.31,873.68,872.37,18.72,18.83,748.15,749.83,64.91,64.87,144.05,145.11,104.52,106.07
16-Mar-17,140.72,140.69,855.3,853.42,870.53,870.0,18.78,18.71,749.05,743.53,64.75,64.64,145.5,144.39,102.98,103.81
15-Mar-17,139.41,140.46,854.33,852.97,867.94,868.39,18.38,18.77,736.86,746.67,64.55,64.75,144.2,145.25,102.25,102.55
14-Mar-17,139.3,138.99,853.55,852.53,863.75,865.91,18.62,18.48,728.85,740.08,64.53,64.41,142.95,143.19,102.37,101.78
13-Mar-17,138.85,139.2,851.77,854.59,860.83,864.58,19.0,18.72,733.13,733.89,65.01,64.71,140.9,143.52,99.54,101.85
10-Mar-17,139.25,139.14,857.0,852.46,862.7,861.41,18.35,18.9,740.0,734.16,65.11,64.93,141.39,140.89,99.61,99.12
9-Mar-17,138.74,138.68,851.0,853.0,853.69,857.84,17.97,18.35,727.13,736.02,65.19,64.73,140.04,140.53,97.91,98.54
8-Mar-17,138.95,139.0,848.0,850.5,853.12,853.64,18.03,18.02,731.0,728.11,64.26,64.99,141.47,140.32,100.7,98.56
7-Mar-17,139.06,139.52,845.48,846.02,847.26,851.15,18.05,18.02,732.68,730.15,64.19,64.4,141.99,141.43,97.67,98.74
6-Mar-17,139.365,139.34,845.23,846.61,846.86,847.27,17.93,18.04,740.68,735.7,63.97,64.27,141.0,141.94,96.96,97.67
3-Mar-17,138.78,139.78,847.2,849.88,848.94,849.08,17.9,18.02,740.44,744.79,63.99,64.25,139.69,139.14,98.57,98.43
2-Mar-17,140.0,138.96,853.08,848.91,856.31,849.85,18.0,17.99,741.0,742.57,64.69,64.01,142.15,139.53,102.27,99.0
1-Mar-17,137.89,139.79,853.05,853.08,851.38,856.75,18.0,18.0,736.8,741.09,64.13,64.94,142.84,142.65,103.79,102.79
28-Feb-17,137.08,136.99,851.45,845.04,847.35,844.93,17.86,18.01,732.0,737.0,64.08,63.98,143.3,142.13,104.8,101.48
27-Feb-17,137.14,136.93,842.38,848.64,844.95,849.67,18.0,17.96,737.37,734.03,64.54,64.23,143.12,143.41,102.2,104.41
24-Feb-17,135.91,136.66,844.69,845.24,847.65,847.81,17.56,17.99,733.4,736.86,64.53,64.62,141.88,143.25,97.07,101.46
23-Feb-17,137.38,136.53,857.57,852.19,851.08,851.0,18.09,18.01,731.3,735.35,64.42,64.62,144.45,142.78,105.5,100.49
22-Feb-17,136.43,137.11,856.95,855.61,848.0,851.36,18.12,18.1,729.8,732.08,64.33,64.36,142.92,143.86,111.42,110.76
21-Feb-17,136.23,136.7,848.84,856.44,847.99,849.27,17.88,18.14,725.0,732.17,64.61,64.49,142.99,142.6,108.23,111.07
20-Feb-17,136.23,136.7,848.84,856.44,847.99,849.27,17.9,17.92,725.0,732.17,64.61,64.49,142.99,142.6,108.23,111.07
17-Feb-17,135.1,135.72,842.0,845.07,841.31,846.55,17.99,17.89,718.43,724.66,64.47,64.62,141.75,142.22,106.7,107.23
16-Feb-17,135.67,135.345,841.84,844.14,838.5,842.17,18.14,17.99,714.43,721.47,64.74,64.52,142.42,142.01,109.39,107.25
15-Feb-17,135.52,135.51,834.0,842.7,838.81,837.32,17.82,18.14,711.63,716.74,64.5,64.53,140.72,142.27,108.9,109.0
14-Feb-17,133.47,135.02,837.0,836.39,839.77,840.03,18.09,17.82,712.42,714.92,64.41,64.57,143.2,140.82,107.99,108.78
13-Feb-17,133.08,133.29,831.62,836.53,837.7,838.96,18.25,18.08,705.0,710.7,64.24,64.72,145.19,143.2,113.39,108.38
10-Feb-17,132.46,132.12,823.82,827.46,832.95,834.85,17.85,18.2,705.92,705.52,64.25,64.0,144.68,144.82,119.93,113.62
9-Feb-17,131.65,132.42,821.6,821.36,831.73,830.06,18.26,17.85,701.96,705.38,63.52,64.06,144.98,144.14,118.86,116.38
8-Feb-17,131.35,132.04,812.69,819.71,830.53,829.88,18.02,18.28,701.51,702.67,63.57,63.34,143.57,144.74,118.4,118.61
7-Feb-17,130.54,131.53,809.31,812.5,825.5,829.23,18.52,18.01,704.08,704.24,63.74,63.43,141.49,144.0,118.7,119.13
6-Feb-17,129.13,130.29,809.8,807.64,820.92,821.62,18.52,18.01,700.05,704.96,63.5,63.64,140.0,140.97,114.0,117.31
3-Feb-17,128.31,129.08,806.72,810.2,823.13,820.13,18.1,18.42,700.0,702.13,63.5,63.68,139.51,140.25,115.45,114.38
2-Feb-17,127.975,128.53,836.59,839.95,815.0,818.26,18.07,18.41,693.14,700.16,63.25,63.17,140.61,139.2,113.3,115.39
1-Feb-17,127.03,128.75,829.21,832.35,824.0,815.24,18.23,18.07,690.05,697.02,64.355,63.58,141.2,140.78,110.58,113.95
31-Jan-17,121.15,121.35,823.75,823.48,819.5,820.19,17.9,18.23,688.23,692.69,64.86,64.65,140.55,140.71,108.95,109.18
30-Jan-17,120.93,121.63,833.0,830.38,837.06,823.83,17.8,17.91,687.4,690.13,65.69,65.13,141.77,141.22,110.92,110.02
27-Jan-17,122.14,121.95,839.0,835.77,859.0,845.03,17.83,17.77,684.38,691.29,65.39,65.78,139.46,142.45,109.93,111.77
26-Jan-17,121.67,121.94,835.53,839.15,859.05,856.98,17.89,17.83,696.31,687.56,64.12,64.27,140.45,138.96,107.9,109.65
25-Jan-17,120.42,121.88,825.79,836.52,853.55,858.45,17.9,17.87,675.0,700.0,63.95,63.68,140.8,139.52,109.05,107.79
24-Jan-17,119.55,119.97,822.0,822.44,846.98,849.53,17.4,17.36,657.66,666.05,63.2,63.52,138.11,140.11,105.5,107.33
23-Jan-17,120.0,120.08,806.8,817.88,831.61,844.43,16.67,17.21,657.54,655.03,62.7,62.96,138.65,137.39,103.8,105.09
20-Jan-17,120.45,120.0,815.28,808.33,829.09,828.17,16.95,17.1,661.22,656.75,62.67,62.74,139.36,138.6,106.08,104.01
19-Jan-17,119.4,119.78,810.0,809.04,829.0,824.37,16.71,16.99,662.42,658.06,62.24,62.3,142.01,138.41,103.07,105.16
18-Jan-17,120.0,119.99,809.5,807.48,829.8,829.02,16.76,16.7,663.79,663.07,62.67,62.5,133.21,133.26,100.24,102.95
17-Jan-17,118.34,120.0,815.7,809.72,830.0,827.46,16.9,16.75,664.51,663.74,62.68,62.53,135.04,132.89,103.0,101.11
16-Jan-17,118.34,120.0,815.7,809.72,830.0,827.46,16.95,16.83,664.51,663.74,62.68,62.53,135.04,132.89,103.0,101.11
13-Jan-17,119.11,119.04,814.32,817.14,831.0,830.94,16.97,16.85,668.0,664.71,62.62,62.7,131.15,133.7,103.6,103.43
12-Jan-17,118.895,119.25,800.31,813.64,828.38,829.53,16.34,16.94,677.57,664.88,63.06,62.61,130.63,129.18,104.23,103.44
11-Jan-17,118.74,119.75,793.66,799.02,826.62,829.86,16.7,16.39,675.9,678.16,62.61,63.19,130.91,130.5,106.0,105.16
10-Jan-17,118.77,119.11,796.6,795.9,827.07,826.01,16.92,16.6,642.53,662.2,62.73,62.62,131.27,129.89,107.81,106.47
9-Jan-17,117.95,118.99,798.0,796.92,826.37,827.18,17.1,16.92,635.19,641.3,62.76,62.64,131.48,130.95,103.5,107.28
6-Jan-17,116.78,117.91,782.36,795.99,814.99,825.21,17.3,17.1,634.0,636.11,62.3,62.84,132.08,131.07,102.85,103.1
5-Jan-17,115.92,116.61,761.55,780.45,807.5,813.02,17.33,17.21,630.19,632.91,62.19,62.3,129.22,131.81,104.53,101.74
4-Jan-17,115.85,116.02,758.39,757.18,809.89,807.77,17.13,17.23,638.0,629.49,62.48,62.3,127.49,129.41,103.4,104.39
3-Jan-17,115.8,116.15,757.92,753.67,800.62,808.01,17.31,17.13,635.94,641.79,62.79,62.58,124.96,127.49,104.4,102.01
2-Jan-17,115.8,116.15,757.92,753.67,800.62,808.01,17.5,17.14,635.94,641.79,62.79,62.58,124.96,127.49,104.4,102.01
30-Dec-16,116.65,115.82,766.47,749.87,803.21,792.45,17.0,17.14,638.32,634.17,62.96,62.14,126.24,123.8,111.35,106.74
29-Dec-16,116.45,116.73,772.4,765.15,802.33,802.88,16.88,16.85,634.57,636.55,62.86,62.9,125.95,125.33,104.9,111.43
28-Dec-16,117.52,116.76,776.25,772.13,813.33,804.57,17.12,16.9,639.8,635.55,63.4,62.99,129.07,125.89,119.6,109.25
27-Dec-16,116.52,117.26,763.4,771.4,808.68,809.93,16.21,16.62,643.04,639.51,63.21,63.28,126.24,128.35,112.06,117.32
26-Dec-16,116.52,117.26,763.4,771.4,808.68,809.93,16.27,16.2,643.04,639.51,63.21,63.28,126.24,128.35,112.06,117.32
23-Dec-16,115.59,116.52,764.55,760.59,808.01,807.8,16.28,16.27,639.08,640.75,63.45,63.24,125.61,125.59,106.38,109.78
22-Dec-16,116.35,116.29,768.12,766.34,809.1,809.68,16.0,16.28,631.72,637.58,63.84,63.55,126.84,125.58,106.82,107.11
21-Dec-16,116.8,117.06,770.0,770.6,815.72,812.2,16.21,16.11,634.08,630.29,63.43,63.54,125.53,126.5,105.64,105.83
20-Dec-16,116.74,116.95,768.65,771.22,813.37,815.2,16.46,16.11,638.48,634.01,63.69,63.54,125.46,125.12,104.58,105.17
19-Dec-16,115.8,116.64,758.89,766.0,809.28,812.5,16.43,16.45,639.57,637.91,62.56,63.62,124.3,125.45,99.7,101.63
16-Dec-16,116.47,115.97,765.0,757.77,818.31,809.84,16.8,16.43,639.5,641.39,62.95,62.3,126.39,124.22,99.83,100.41
15-Dec-16,115.38,115.82,766.28,761.0,817.36,815.65,16.96,16.8,637.14,639.0,62.7,62.58,123.44,125.0,96.9,98.71
14-Dec-16,115.04,115.19,778.25,768.82,815.92,817.89,16.97,16.95,637.64,636.59,63.0,62.68,123.43,123.44,92.54,96.45
13-Dec-16,113.84,115.19,764.96,774.34,812.39,815.34,16.48,16.97,636.0,635.97,62.5,62.98,123.51,123.78,90.09,91.17
12-Dec-16,113.29,113.3,766.4,760.12,804.82,807.9,16.48,16.97,623.81,633.74,61.82,62.17,122.84,122.83,89.85,89.59
9-Dec-16,112.31,113.95,770.0,768.66,799.3,809.45,16.42,16.32,619.84,625.21,61.18,61.97,123.78,122.88,94.2,91.82
8-Dec-16,110.86,112.12,771.87,767.33,792.95,795.17,16.41,16.39,617.97,619.46,61.3,61.01,125.4,123.24,95.19,93.48
7-Dec-16,109.26,111.03,764.55,770.42,779.95,791.47,16.25,16.41,620.52,619.01,60.01,61.37,124.48,125.39,92.84,95.07
6-Dec-16,109.5,109.95,763.99,764.72,780.19,776.18,15.99,16.21,636.01,621.59,60.43,59.95,120.1,124.57,92.21,93.39
5-Dec-16,110.0,109.11,745.0,759.36,770.0,778.22,16.17,15.9,637.3,636.95,59.7,60.22,120.73,119.16,89.99,91.88
2-Dec-16,109.17,109.9,743.4,740.34,761.9,764.46,16.15,16.17,634.99,636.64,59.08,59.25,116.75,120.81,86.25,88.45
1-Dec-16,110.365,109.49,752.41,743.65,778.55,764.33,15.85,16.14,642.46,632.33,60.11,59.2,117.52,117.22,92.1,87.64
30-Nov-16,111.6,110.52,762.0,750.57,789.1,775.88,16.6,16.28,650.28,643.74,60.86,60.26,119.0,117.0,93.6,92.2
29-Nov-16,110.78,111.46,768.0,762.52,788.38,789.44,16.5,16.37,648.98,650.31,60.65,61.09,117.3,117.51,94.0,93.25
